Start Time:  10-12-2024 14:38:43          Time Completed:  10-12-2024 15:30:14      Elapsed Time:  00:51:31
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\LB97FP1.txt
Plot File:     C:\IDEASVSM\LS_QC\LB97FP1.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\LB97FP1.dat

***DATA***

Field(G)	 Moment(emu)	
-400.001 	-0.000458917 	
-350.012 	-0.000450346 	
-300.002 	-0.000438258 	
-250 	-0.000421791 	
-199.996 	-0.000399315 	
-189.997 	-0.000392489 	
-179.991 	-0.000386284 	
-170.003 	-0.00037988 	
-159.997 	-0.00037295 	
-149.995 	-0.000364383 	
-140.003 	-0.000355134 	
-129.99 	-0.000344157 	
-120.003 	-0.000332891 	
-110 	-0.000320238 	
-100.004 	-0.000305796 	
-89.994 	-0.000289025 	
-80.002 	-0.000271137 	
-70.0002 	-0.000250665 	
-60.0008 	-0.000226858 	
-50.0006 	-0.000200053 	
-39.994 	-0.000169683 	
-30.0013 	-0.000134001 	
-19.989 	-0.0000922 	
-17.9975 	-0.0000829042 	
-16.0066 	-0.0000738532 	
-13.9963 	-0.0000649577 	
-12.0057 	-0.0000548269 	
-9.99572 	-0.0000448139 	
-7.99206 	-0.0000347607 	
-5.99941 	-0.0000247243 	
-3.99308 	-0.000014099 	
-2.00172 	-0.0000036864 	
 0.0046539 	 0.00000721592 	
 1.99609 	 0.0000175126 	
 3.9972 	 0.0000279461 	
 6.007 	 0.0000383388 	
 8.00582 	 0.0000486118 	
 10.0064 	 0.0000583435 	
 11.9993 	 0.0000684884 	
 14.0027 	 0.0000785268 	
 16.0092 	 0.0000872068 	
 18.0198 	 0.0000965985 	
 19.9939 	 0.000105292 	
 30.0009 	 0.000146611 	
 40.0056 	 0.000180901 	
 49.9957 	 0.000211308 	
 60.002 	 0.000238269 	
 69.9999 	 0.000260766 	
 80.0027 	 0.000281351 	
 89.9996 	 0.000299335 	
 99.9964 	 0.000315715 	
 110.008 	 0.000329506 	
 119.996 	 0.000342256 	
 130.005 	 0.000353575 	
 140.007 	 0.000364514 	
 150.009 	 0.000373371 	
 160.001 	 0.000382442 	
 169.996 	 0.000389344 	
 180.007 	 0.000396036 	
 190.002 	 0.000402563 	
 199.999 	 0.000407969 	
 250.005 	 0.000428208 	
 299.997 	 0.000442768 	
 349.996 	 0.000453657 	
 399.998 	 0.000461936 	
 449.997 	 0.000467767 	
 500 	 0.000473368 	
 550.006 	 0.000475965 	
 600.01 	 0.000478964 	
 650.007 	 0.000480696 	
 700.001 	 0.000482132 	
 750.008 	 0.000482404 	
 799.989 	 0.000483944 	
 850.01 	 0.000483944 	
 900.004 	 0.000483537 	
 950.002 	 0.000483864 	
 1000 	 0.000483463 	
 2000 	 0.000459765 	
 3000 	 0.000426703 	
 4000.01 	 0.000394286 	
 5000.03 	 0.000360075 	
 6000.02 	 0.000325023 	
 7000.01 	 0.000290565 	
 8000 	 0.000256651 	
 9000.02 	 0.000222372 	
 10000 	 0.000188472 	
 11000 	 0.000153629 	
 12000 	 0.000119273 	
 13000 	 0.0000846974 	
 14000 	 0.0000505283 	
 15000 	 0.0000166211 	
 16000 	-0.0000172858 	
 17000 	-0.0000512979 	
 18000 	-0.0000853255 	
 19000 	-0.000118572 	

	
	
