Start Time:  10-12-2024 17:01:20          Time Completed:  10-12-2024 17:51:58      Elapsed Time:  00:50:37
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\LB97P.txt
Plot File:     C:\IDEASVSM\LS_QC\LB97P.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\LB97P.dat

***DATA***

Field(G)	 Moment(emu)	
-800.001 	-0.00284898 	
-850.003 	-0.0028601 	
-900.003 	-0.00286999 	
-950.011 	-0.00287801 	
-1000 	-0.00288576 	
-2000.02 	-0.00293444 	
-3000.02 	-0.00292487 	
-4000.02 	-0.00290167 	
-5000.02 	-0.00287106 	
-6000.01 	-0.0028325 	
-7000.02 	-0.0027939 	
-7999.99 	-0.00275552 	
-9000.01 	-0.00271603 	
-10000 	-0.00267676 	
-11000 	-0.00263679 	
-12000 	-0.00259597 	
-13000 	-0.00255488 	
-14000 	-0.00251328 	
-15000 	-0.00247225 	
-16000 	-0.00243012 	
-17000 	-0.00238862 	
-18000 	-0.00234705 	
-19000 	-0.00230421 	
-18000 	-0.00234974 	
-17000 	-0.00239355 	
-16000 	-0.00243519 	
-15000 	-0.00247747 	
-14000 	-0.00251871 	
-13000 	-0.00256013 	
-12000 	-0.00260077 	
-11000 	-0.00264087 	
-10000 	-0.00268068 	
-8999.99 	-0.00272016 	
-7999.99 	-0.00275907 	
-7000.01 	-0.00279728 	
-5999.99 	-0.00283458 	
-4999.98 	-0.00287319 	
-3999.98 	-0.00290287 	
-2999.94 	-0.00292617 	
-1999.99 	-0.0029351 	
-999.997 	-0.00288601 	
-950.007 	-0.00287802 	
-899.997 	-0.00287047 	
-850.003 	-0.00286023 	
-800 	-0.0028491 	
-750.007 	-0.00283634 	
-699.995 	-0.00282138 	
-650.001 	-0.00280409 	
-599.993 	-0.00278423 	
-549.995 	-0.00275942 	
-500 	-0.0027297 	
-450.002 	-0.00269424 	
-400.006 	-0.00264819 	
-349.989 	-0.00259121 	
-299.999 	-0.00251331 	
-250.007 	-0.00240658 	
-200.001 	-0.00223602 	
-189.999 	-0.00219012 	
-179.998 	-0.00213968 	
-170.001 	-0.00208305 	
-159.996 	-0.00202057 	
-150 	-0.00195096 	
-140.002 	-0.00187392 	
-130 	-0.00178712 	
-120.002 	-0.0016915 	
-109.994 	-0.00158471 	
-100.004 	-0.00146857 	
-89.9937 	-0.00134086 	
-79.998 	-0.00120316 	
-70.0061 	-0.00105873 	
-59.9876 	-0.000909956 	
-50.0056 	-0.000761417 	
-40.0002 	-0.000616256 	
-29.9954 	-0.000473332 	
-20.0002 	-0.00032552 	
-17.9973 	-0.000295064 	
-16.0005 	-0.000264223 	
-13.998 	-0.000233436 	
-12.0033 	-0.000200732 	
-9.99616 	-0.000169283 	
-8.00648 	-0.000135912 	
-5.99949 	-0.000102963 	
-3.99362 	-0.0000687819 	
-1.99375 	-0.0000342412 	
 0.00434698 	 0.00000184411 	
 2.00242 	 0.0000380753 	
 4.01139 	 0.0000728459 	
 6.00012 	 0.00010641 	
 8.00273 	 0.000139612 	
 9.99677 	 0.000171582 	
 11.9948 	 0.000204166 	
 14.0001 	 0.000236486 	
 16.0087 	 0.000267802 	
 18.0061 	 0.000298217 	
 19.9947 	 0.000328692 	
 29.9896 	 0.00047617 	
 40.0042 	 0.000617531 	
 50.003 	 0.000761589 	
 60.0024 	 0.000907923 	
 70.0022 	 0.00105576 	
 79.9956 	 0.00119969 	
 90.0041 	 0.00133643 	
 100.003 	 0.00146357 	
 109.99 	 0.00158084 	
 120.001 	 0.00168699 	
 129.998 	 0.0017826 	
 140.002 	 0.00186989 	
 149.993 	 0.00194676 	
 160.004 	 0.00201674 	
 169.994 	 0.00207975 	
 179.996 	 0.00213623 	
 190.006 	 0.00218693 	
 200.001 	 0.00223316 	
 250.007 	 0.00240364 	
 299.994 	 0.00251584 	
 350.006 	 0.0025946 	
 400.005 	 0.00265332 	
 450.001 	 0.002699 	
 500 	 0.00273455 	
 550.003 	 0.00276405 	
 600.002 	 0.00278801 	
 650.007 	 0.00280813 	
 699.996 	 0.00282499 	
 750.002 	 0.00284034 	
 800.002 	 0.00285272 	
 850.008 	 0.00286406 	
 900.001 	 0.00287313 	
 950.002 	 0.00288171 	
 999.998 	 0.00288885 	
 2000.01 	 0.002938 	
 3000.01 	 0.00292935 	
 4000.01 	 0.00290501 	
 5000 	 0.00287569 	
 6000 	 0.0028366 	
 7000.03 	 0.00279846 	
 8000.01 	 0.00275957 	
 9000 	 0.00272025 	
 10000 	 0.00268069 	
 11000 	 0.00263987 	
 12000 	 0.00259898 	
 13000 	 0.00255797 	
 14000 	 0.0025162 	
 15000 	 0.00247464 	
 16000 	 0.00243202 	
 17000 	 0.0023896 	
 18000 	 0.00234858 	
 19000 	 0.00230617 	

	
	
