Start Time:  10-12-2024 10:58:58          Time Completed:  10-12-2024 11:48:55      Elapsed Time:  00:49:56
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\LB100P.txt
Plot File:     C:\IDEASVSM\LS_QC\LB100P.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\LB100P.dat

***DATA***

Field(G)	 Moment(emu)	
-30.0078 	-0.000176579 	
-40.0026 	-0.00023039 	
-50.0023 	-0.000282609 	
-59.9882 	-0.00033298 	
-69.9915 	-0.000381078 	
-80.0049 	-0.000428996 	
-90.0057 	-0.000475328 	
-99.9939 	-0.000517298 	
-109.995 	-0.00056032 	
-120.005 	-0.00060024 	
-130.011 	-0.000639114 	
-140.018 	-0.000675707 	
-150.006 	-0.000710756 	
-160.001 	-0.000742987 	
-169.992 	-0.000775549 	
-179.987 	-0.000804994 	
-190.016 	-0.000833746 	
-200.002 	-0.000860226 	
-250.005 	-0.000977986 	
-300.005 	-0.00106798 	
-350 	-0.00113798 	
-400.002 	-0.00119384 	
-450 	-0.00123907 	
-500.008 	-0.0012759 	
-550.003 	-0.00130523 	
-600.007 	-0.00133074 	
-650.013 	-0.00135116 	
-700.017 	-0.00136893 	
-750.005 	-0.00138344 	
-799.991 	-0.00139659 	
-850.007 	-0.0014081 	
-900.003 	-0.00141769 	
-950.007 	-0.00142512 	
-999.995 	-0.0014333 	
-2000 	-0.00148422 	
-3000.01 	-0.00147703 	
-4000.02 	-0.00145712 	
-5000.01 	-0.00143046 	
-6000.02 	-0.00139903 	
-7000.02 	-0.00136929 	
-8000 	-0.00133703 	
-9000 	-0.00130616 	
-10000 	-0.00127432 	
-11000 	-0.00124087 	
-12000 	-0.00120793 	
-13000 	-0.00117593 	
-14000 	-0.00114292 	
-15000 	-0.00111003 	
-16000 	-0.00107701 	
-17000 	-0.00104318 	
-18000 	-0.00100936 	
-19000 	-0.000976331 	
-18000 	-0.00101182 	
-17000 	-0.00104411 	
-16000 	-0.00107766 	
-15000 	-0.0011119 	
-14000 	-0.0011439 	
-13000 	-0.00117814 	
-12000 	-0.0012108 	
-11000 	-0.00124263 	
-9999.99 	-0.00127487 	
-8999.99 	-0.00130679 	
-7999.98 	-0.00133883 	
-7000.01 	-0.00137046 	
-5999.98 	-0.00140091 	
-5000.01 	-0.00143267 	
-3999.99 	-0.00145711 	
-2999.66 	-0.00147864 	
-1999.99 	-0.00148285 	
-999.995 	-0.00143233 	
-949.997 	-0.00142419 	
-899.999 	-0.00141638 	
-850.003 	-0.00140655 	
-799.997 	-0.00139358 	
-749.999 	-0.00138197 	
-699.986 	-0.00136565 	
-649.993 	-0.00134879 	
-600.003 	-0.00132689 	
-549.995 	-0.00130271 	
-500.004 	-0.00127125 	
-450.004 	-0.00123508 	
-400.006 	-0.00118948 	
-349.946 	-0.00113427 	
-299.993 	-0.00106172 	
-250.005 	-0.000970382 	
-199.998 	-0.000851834 	
-189.997 	-0.000824802 	
-179.996 	-0.000795152 	
-169.996 	-0.000765151 	
-160.003 	-0.000733316 	
-149.997 	-0.000700196 	
-140.004 	-0.000665874 	
-129.994 	-0.000628993 	
-119.999 	-0.00059037 	
-109.996 	-0.000549629 	
-99.9911 	-0.000507354 	
-89.9955 	-0.000463816 	
-79.9981 	-0.000418108 	
-69.9986 	-0.000370672 	
-59.994 	-0.000322316 	
-49.9994 	-0.000272287 	
-39.9954 	-0.000220598 	
-29.9917 	-0.000167493 	
-20.0025 	-0.00011124 	
-17.9994 	-0.0000987642 	
-15.9914 	-0.000087046 	
-13.9465 	-0.0000752065 	
-11.9963 	-0.0000623412 	
-10.0008 	-0.0000502725 	
-7.98504 	-0.000038302 	
-6.00587 	-0.0000272339 	
-3.98644 	-0.0000156305 	
-1.99331 	-0.00000471128 	
 0.00765767 	 0.00000670819 	
 1.99953 	 0.000017755 	
 3.99625 	 0.0000287271 	
 6.00882 	 0.0000393408 	
 7.99566 	 0.0000514416 	
 10.0023 	 0.0000629055 	
 12.0115 	 0.0000742526 	
 14.0053 	 0.0000862421 	
 15.997 	 0.000098117 	
 18.0039 	 0.000110562 	
 19.9996 	 0.000122255 	
 29.9989 	 0.000180105 	
 40.0019 	 0.000233965 	
 49.9907 	 0.000286087 	
 60.0008 	 0.000336085 	
 69.997 	 0.00038487 	
 80.0075 	 0.000431514 	
 89.9951 	 0.000476197 	
 100.001 	 0.000519785 	
 109.999 	 0.000562289 	
 120.01 	 0.000601681 	
 129.999 	 0.000640716 	
 140.009 	 0.00067696 	
 150.004 	 0.00071168 	
 159.99 	 0.000745282 	
 170.003 	 0.00077716 	
 180.014 	 0.000806731 	
 189.997 	 0.000834601 	
 200.011 	 0.000862963 	
 249.996 	 0.000977696 	
 299.993 	 0.00106817 	
 350.009 	 0.00113918 	
 400.006 	 0.00119521 	
 450.004 	 0.0012411 	
 500.002 	 0.00127662 	
 550.007 	 0.00130585 	
 600.009 	 0.00133221 	
 649.997 	 0.00135191 	
 700.004 	 0.00136939 	
 750.002 	 0.00138366 	
 799.999 	 0.00139806 	
 850.007 	 0.00140847 	
 900 	 0.00141664 	
 950.005 	 0.00142595 	
 1000 	 0.00143307 	
 2000.01 	 0.00148486 	
 3000.03 	 0.00147668 	
 3999.98 	 0.00145829 	
 5000.01 	 0.00143113 	
 6000 	 0.00139876 	
 7000.01 	 0.00136956 	
 8000.03 	 0.00133727 	
 9000 	 0.00130567 	
 10000 	 0.00127267 	
 11000 	 0.00124056 	
 12000 	 0.00120752 	
 13000 	 0.00117397 	
 14000 	 0.00114211 	
 15000 	 0.00110712 	
 16000 	 0.00107437 	
 17000 	 0.00104169 	
 18000 	 0.00100547 	
 19000 	 0.000975188 	

	
	
