Start Time:  10-12-2024 16:07:22          Time Completed:  10-12-2024 16:57:54      Elapsed Time:  00:50:32
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\LB100OH.txt
Plot File:     C:\IDEASVSM\LS_QC\LB100OH.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\LB100OH.dat

***DATA***

Field(G)	 Moment(emu)	
-9000.01 	-0.00234695 	
-7999.99 	-0.00238939 	
-6999.98 	-0.00243231 	
-5999.98 	-0.0024741 	
-5000 	-0.00251313 	
-3999.98 	-0.00254848 	
-3000 	-0.00256386 	
-2000 	-0.00255537 	
-999.986 	-0.00244064 	
-949.984 	-0.00242091 	
-899.995 	-0.00240429 	
-849.997 	-0.00238726 	
-799.995 	-0.00236549 	
-749.997 	-0.00233934 	
-699.99 	-0.00231496 	
-649.997 	-0.00228103 	
-600.001 	-0.00224495 	
-549.993 	-0.00219966 	
-499.993 	-0.00215102 	
-449.999 	-0.0020861 	
-400 	-0.00201228 	
-349.968 	-0.00192321 	
-300.003 	-0.00181204 	
-249.997 	-0.00166741 	
-199.991 	-0.00148233 	
-189.995 	-0.00143956 	
-180.008 	-0.00139402 	
-169.992 	-0.00134796 	
-159.992 	-0.0012961 	
-150.004 	-0.00124312 	
-139.998 	-0.00118662 	
-129.998 	-0.00112797 	
-120.001 	-0.00106685 	
-109.996 	-0.00100179 	
-100 	-0.000931843 	
-90.002 	-0.000859736 	
-79.9937 	-0.000781306 	
-70.0014 	-0.000702535 	
-60.0006 	-0.000616525 	
-49.9889 	-0.00052689 	
-40.0034 	-0.0004324 	
-30.0068 	-0.000334321 	
-19.9973 	-0.000232147 	
-17.9979 	-0.000209991 	
-15.9927 	-0.00018833 	
-13.995 	-0.000165713 	
-11.997 	-0.000143829 	
-9.99284 	-0.000120051 	
-7.99109 	-0.0000969859 	
-5.99856 	-0.0000747256 	
-3.99801 	-0.0000508013 	
-2.00715 	-0.0000260686 	
-0.0020014 	 0.00000158319 	
 1.9961 	 0.0000301113 	
 3.99479 	 0.000054416 	
 5.99932 	 0.0000778694 	
 8.00212 	 0.000100848 	
 10.0003 	 0.000123981 	
 11.998 	 0.000146551 	
 13.9914 	 0.000169187 	
 16.0001 	 0.00019081 	
 17.9997 	 0.000213396 	
 20.0014 	 0.000234509 	
 30.0026 	 0.000339205 	
 40.0057 	 0.000437809 	
 50.0019 	 0.000531744 	
 60.0012 	 0.000621459 	
 70.009 	 0.000707377 	
 79.9996 	 0.000786906 	
 90.0018 	 0.000864162 	
 100.003 	 0.000935876 	
 110.002 	 0.00100549 	
 119.998 	 0.00107172 	
 130.003 	 0.00113223 	
 140.001 	 0.00119106 	
 150.006 	 0.00124563 	
 160 	 0.00129968 	
 170.005 	 0.00134891 	
 180.006 	 0.00139693 	
 189.998 	 0.00144417 	
 199.998 	 0.0014848 	
 250.008 	 0.00166733 	
 300.006 	 0.00180944 	
 350.004 	 0.00192605 	
 400 	 0.00201852 	
 450.008 	 0.00208939 	
 499.997 	 0.00215153 	
 550.005 	 0.00220138 	
 600.003 	 0.00224634 	
 649.999 	 0.00228224 	
 699.994 	 0.00231334 	
 750.006 	 0.00234089 	
 800.006 	 0.00236701 	
 849.998 	 0.0023859 	
 900 	 0.00240631 	
 950.004 	 0.00242385 	
 1000.01 	 0.00243677 	
 2000 	 0.00255316 	
 3000.01 	 0.00256258 	
 4000.01 	 0.00254242 	
 5000.02 	 0.00251056 	
 6000.01 	 0.0024699 	
 7000.02 	 0.00243096 	
 8000.01 	 0.0023877 	
 9000 	 0.00234308 	
 10000 	 0.00229776 	
 11000 	 0.00225458 	
 12000 	 0.00220914 	
 13000 	 0.0021621 	
 14000 	 0.00211782 	
 15000 	 0.0020719 	
 16000 	 0.00202557 	
 17000 	 0.00197925 	
 18000 	 0.00193192 	
 19000 	 0.00188564 	

	
	
