Start Time:  10-12-2024 12:29:37          Time Completed:  10-12-2024 13:17:32      Elapsed Time:  00:47:54
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\LB97CP2.txt
Plot File:     C:\IDEASVSM\LS_QC\LB97CP2.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\LB97CP2.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.0018178 	
 18000 	 0.00186617 	
 17000 	 0.00191787 	
 16000 	 0.00196796 	
 15000 	 0.00201784 	
 14000 	 0.00206698 	
 13000 	 0.00211495 	
 12000 	 0.00216412 	
 11000 	 0.00221294 	
 10000 	 0.00225923 	
 8999.99 	 0.00230665 	
 7999.98 	 0.00235377 	
 6999.99 	 0.00239926 	
 6000 	 0.00244419 	
 4999.98 	 0.00249067 	
 4000 	 0.00252873 	
 3000.29 	 0.00256132 	
 2000 	 0.00258317 	
 999.989 	 0.00255682 	
 950.008 	 0.00255178 	
 899.99 	 0.00254529 	
 849.998 	 0.00253846 	
 799.999 	 0.00253012 	
 749.995 	 0.00251989 	
 699.994 	 0.00250928 	
 649.992 	 0.00249465 	
 599.997 	 0.00247951 	
 550.004 	 0.00245997 	
 500.008 	 0.00243716 	
 449.998 	 0.00240759 	
 400.001 	 0.00237099 	
 350.01 	 0.00232 	
 300.004 	 0.00225267 	
 249.998 	 0.00215484 	
 199.989 	 0.00201101 	
 189.996 	 0.0019745 	
 179.998 	 0.00193456 	
 169.996 	 0.00189207 	
 159.999 	 0.00184513 	
 149.996 	 0.0017941 	
 140.004 	 0.00174005 	
 129.995 	 0.00167963 	
 119.991 	 0.00161445 	
 109.992 	 0.0015429 	
 99.9966 	 0.00146366 	
 90.0017 	 0.00137604 	
 79.9985 	 0.00128041 	
 69.9915 	 0.00117357 	
 59.993 	 0.00105407 	
 49.9947 	 0.000920865 	
 39.9927 	 0.000771768 	
 29.9978 	 0.000606024 	
 20.0041 	 0.000420916 	
 18.0046 	 0.000381498 	
 15.9988 	 0.000340751 	
 14.0025 	 0.00030001 	
 12.0037 	 0.000258757 	
 9.99534 	 0.000216603 	
 7.99937 	 0.000174356 	
 5.99232 	 0.000131829 	
 3.99025 	 0.0000878282 	
 1.99807 	 0.0000447739 	
 0.00299076 	 0.00000052991 	
-2.00725 	-0.0000440736 	
-4.00151 	-0.0000868114 	
-5.99759 	-0.000129657 	
-7.99649 	-0.000172539 	
-10.0024 	-0.000214243 	
-11.998 	-0.000255196 	
-14.0026 	-0.000296122 	
-15.9951 	-0.000336223 	
-18.0032 	-0.000376044 	
-19.9953 	-0.000414048 	
-30.0001 	-0.000599621 	
-40.0001 	-0.000766244 	
-49.9983 	-0.000915423 	
-60.0008 	-0.00105052 	
-69.993 	-0.00117117 	
-80.0102 	-0.00127886 	
-90.0066 	-0.00137567 	
-100.005 	-0.00146246 	
-110.006 	-0.00154192 	
-120.008 	-0.00161387 	
-129.996 	-0.00168057 	
-140.008 	-0.0017408 	
-149.997 	-0.00179542 	
-159.998 	-0.00184619 	
-170.004 	-0.00189296 	
-180.003 	-0.0019351 	
-190.002 	-0.00197566 	
-200.01 	-0.00201195 	
-250.008 	-0.00215509 	
-300.007 	-0.00225212 	
-349.996 	-0.00231997 	
-400.004 	-0.00236846 	
-450.002 	-0.00240648 	
-500.004 	-0.00243512 	
-550.006 	-0.00245942 	
-600.002 	-0.00247888 	
-649.995 	-0.00249408 	
-700.016 	-0.00250861 	
-750.012 	-0.00251792 	
-800.01 	-0.00252878 	
-850.019 	-0.00253761 	
-899.996 	-0.00254449 	
-950.002 	-0.00255036 	
-999.991 	-0.0025561 	
-2000.01 	-0.00258226 	
-3000 	-0.00256092 	
-4000 	-0.00252838 	
-5000 	-0.0024887 	
-6000.03 	-0.00244247 	
-7000.02 	-0.00239677 	
-8000.02 	-0.00235176 	
-9000.02 	-0.00230433 	
-10000 	-0.00225884 	
-11000 	-0.00221104 	
-12000 	-0.00216355 	
-13000 	-0.00211493 	
-14000 	-0.00206633 	
-15000 	-0.00201808 	
-16000 	-0.00196898 	
-17000 	-0.0019189 	
-18000 	-0.00186971 	
-19000 	-0.0018202 	
-18000 	-0.00187144 	
-17000 	-0.00192134 	
-16000 	-0.00197106 	
-15000 	-0.00202031 	
-14000 	-0.00206928 	
-13000 	-0.00211814 	
-12000 	-0.00216562 	
-11000 	-0.00221375 	
-9999.98 	-0.00226052 	
-9000 	-0.00230766 	
-7999.99 	-0.00235408 	
-6999.99 	-0.00240006 	
-6000 	-0.00244492 	
